lat,lon,HFO_s,DRO_s,ECO_S_s
-21.136,35.027,2.6,1.3,5.0
-17.955,15.497,2.5,5.0,5.0
-12.955,19.793,2.6,1.2,4.2
59.318,133.778,2.3,4.2,4.8
14.318,-13.81,2.3,2.1,1.5
26.136,-108.202,2.9,1.3,5.0
50.227,63.071,0,2.0,4.8
32.5,61.614,3.6,2.9,5.0
56.136,-158.824,0,1.1,0.5
33.409,51.118,3.4,3.2,3.8
-86.591,141.702,0,0,0
-37.5,146.232,2.8,1.0,2.9
22.045,9.061,1.0,5.0,5.0
55.227,90.0,2.6,2.6,2.4
-3.864,135.455,0,0.8,5.0
26.136,111.742,4.9,1.3,5.0
-79.773,149.362,0,0,0
32.5,12.108,1.0,1.7,5.0
4.318,-67.585,2.9,0.9,1.0
-18.409,130.279,0,4.5,5.0
-10.682,-38.308,2.5,1.3,5.0
77.045,-70.787,,,
70.227,-41.642,,,
-18.409,29.88,2.5,2.5,3.2
-30.227,134.803,1.6,2.5,5.0
65.682,-129.358,0,3.3,3.1
29.773,58.258,3.2,2.1,5.0
50.227,101.339,2.3,1.6,1.5
36.136,-112.044,1.0,1.9,2.7
-14.773,-43.885,3.1,1.4,5.0
-11.591,-66.023,3.1,0.9,1.5
28.409,118.625,4.5,1.4,5.0
59.773,144.812,1.0,1.7,5.0
35.682,76.025,2.3,1.5,2.4
-23.864,127.438,0,3.2,1.9
-24.318,14.689,0,0,0
-16.136,126.142,0,1.8,1.8
69.773,-23.65,,,
-14.773,18.54,2.9,1.9,2.1
-12.5,133.084,2.5,1.5,2.2
-1.136,41.538,2.9,1.9,2.2
70.682,101.679,0,2.2,3.6
-65.682,100.734,0,0,0
37.5,-113.037,2.0,2.4,2.3
63.409,41.07,1.0,2.5,3.8
22.955,85.445,4.2,1.0,3.9
-14.318,-65.306,3.4,0.7,1.9
-25.227,-59.164,3.6,1.0,5.0
63.864,98.51,1.0,2.0,5.0
66.136,43.178,0,0.3,5.0
36.591,81.664,1.6,1.5,5.0
-3.864,15.909,2.8,1.6,2.5
63.409,-121.183,0,3.2,5.0
66.591,143.429,0,2.0,2.0
46.136,87.055,2.3,2.1,5.0
-67.5,113.684,0,0,0
61.591,123.66,2.0,2.7,3.3
56.591,-117.391,1.0,1.7,3.0
24.773,49.5,1.0,3.4,2.2
28.864,74.849,4.1,3.0,3.3
30.227,96.438,2.0,1.1,5.0
12.5,38.323,3.3,2.2,4.7
53.409,-78.774,1.0,2.7,5.0
-77.045,-117.303,0,0,0
49.318,119.42,1.6,2.0,5.0
-17.5,28.296,2.8,2.3,0.4
-8.864,25.255,2.0,1.1,4.4
-17.045,13.773,2.5,4.5,3.7
42.955,77.143,1.6,2.3,4.6
22.955,120.41,3.7,0.6,5.0
45.682,73.43,0,2.6,5.0
39.318,-113.16,1.0,2.4,4.9
57.5,-152.958,0,0,0
10.682,7.385,3.3,1.4,2.6
40.227,82.574,2.5,1.2,5.0
62.955,27.424,1.0,2.8,5.0
22.5,107.312,4.4,1.4,5.0
2.955,-58.636,2.3,1.4,2.0
29.318,7.803,0,5.0,2.0
24.773,74.0,2.9,2.6,4.5
37.5,-104.452,1.6,1.9,3.4
49.773,98.438,1.6,1.7,3.7
34.318,-4.122,3.1,1.7,5.0
41.136,44.925,3.8,2.3,4.8
72.5,-115.23,0,2.2,5.0
62.955,-93.241,0,2.1,5.0
47.955,125.085,3.1,2.9,5.0
34.318,-3.023,3.3,2.6,5.0
46.591,-117.248,2.5,1.8,3.2
27.045,14.003,0,5.0,5.0
-2.955,138.182,1.6,1.1,0.6
22.5,-100.928,2.8,2.7,3.2
28.864,73.813,4.1,3.0,3.3
32.955,114.595,3.4,2.6,5.0
62.955,38.393,1.0,2.7,3.4
14.318,-5.852,2.6,4.1,1.5
-27.045,129.59,0,3.2,1.6
-21.136,148.865,2.6,1.4,3.5
45.227,118.819,1.0,1.1,5.0
15.227,-86.824,3.5,0.9,2.9
73.409,-122.907,0,2.4,1.7
32.955,-88.649,3.7,0.9,5.0
22.045,3.673,1.6,5.0,0.3
-87.5,25.714,0,0,0
22.5,-97.981,3.0,0.8,5.0
32.955,109.189,4.0,2.4,5.0
-19.773,29.157,2.5,2.3,2.0
82.045,-58.909,,,
-68.409,45.616,0,0,0
37.5,-99.3,3.0,2.1,5.0
4.318,15.247,1.6,0.9,5.0
25.682,97.427,1.0,1.3,3.1
-5.227,28.253,0,1.3,1.3
-24.318,19.668,1.0,3.2,3.0
32.045,-81.429,3.4,1.3,5.0
-74.318,52.15,0,0,0
22.955,40.629,2.5,2.3,5.0
41.591,14.266,2.6,1.3,3.5
-77.045,-131.461,0,0,0
35.227,78.889,2.6,1.9,5.0
-77.045,68.764,0,0,0
52.955,-61.757,1.0,1.2,5.0
9.773,3.223,2.8,1.3,1.8
11.591,6.718,3.0,1.6,2.8
18.864,-103.302,2.8,1.2,5.0
20.682,78.113,3.9,1.4,5.0
64.773,53.254,1.6,1.5,3.3
-77.5,37.674,0,0,0
45.227,-76.959,1.6,1.9,1.5
67.955,-105.101,0,1.3,0.1
5.682,-69.125,2.9,0.9,1.0
-22.5,-49.359,4.0,1.1,5.0
-18.409,143.665,3.2,2.1,5.0
47.955,58.644,0,4.0,5.0
8.409,23.618,1.6,1.0,3.6
29.773,67.663,3.7,2.8,5.0
43.864,51.608,0,1.4,2.8
25.227,71.699,3.0,4.2,5.0
53.409,37.674,2.3,1.8,5.0
67.955,-144.966,0,1.2,0
52.045,-115.82,2.0,2.8,0.7
49.773,96.328,1.0,1.4,3.4
22.5,8.104,1.0,5.0,5.0
28.864,97.122,4.4,1.5,3.9
72.045,119.755,0,2.1,2.6
-12.5,-54.581,0,0.7,2.6
48.409,-72.751,1.0,1.2,5.0
0.682,122.346,2.0,0.8,1.9
50.227,121.89,2.9,3.2,5.0
65.227,58.554,0,1.9,2.5
37.045,-111.185,1.0,1.9,2.5
60.682,-75.155,0,2.0,5.0
17.5,102.483,4.1,0.9,3.5
66.136,105.981,1.6,2.2,4.5
51.136,-101.928,2.0,1.9,2.9
25.227,30.585,0,4.6,5.0
41.591,-102.901,2.3,2.8,4.7
17.045,75.989,3.9,1.5,4.9
25.682,51.105,0,2.3,5.0
7.5,0.686,3.5,1.1,2.5
17.955,45.536,2.5,1.4,3.1
21.591,55.61,2.0,3.8,2.2
2.5,116.444,0,1.0,1.5
32.045,-101.786,2.0,2.5,5.0
-16.591,126.947,1.0,1.8,5.0
25.682,-9.315,1.0,5.0,5.0
53.864,24.615,2.6,1.9,3.2
14.318,35.813,3.2,2.5,4.7
37.955,128.243,4.1,1.0,3.4
34.318,53.588,3.0,2.1,4.8
16.136,43.937,2.8,1.7,5.0
41.136,-74.472,3.2,1.3,3.8
-6.136,106.996,3.9,1.5,4.7
20.682,-12.129,1.0,3.8,5.0
8.409,32.79,2.8,1.6,1.7
48.409,133.548,3.3,2.4,4.1
79.318,96.735,0,3.9,2.9
45.682,108.52,0,1.1,5.0
35.682,139.193,3.3,1.4,5.0
2.045,-56.066,2.8,1.2,3.2
26.136,2.022,2.3,5.0,5.0
-9.318,37.011,3.2,1.3,0.4
38.864,39.612,3.1,1.6,5.0
-77.955,149.639,0,0,0
7.5,40.025,2.9,1.4,1.1
-69.773,60.438,0,0,0
61.591,59.682,2.3,2.5,3.4
6.591,-58.477,2.5,1.4,5.0
32.045,112.5,3.8,2.3,5.0
47.955,121.695,3.1,1.7,5.0
-24.773,-69.5,1.6,5.0,5.0
57.955,61.995,2.6,2.5,3.4
-66.136,-66.729,0,0,0
-22.5,143.656,3.3,3.5,3.4
-85.682,168.0,0,0,0
-11.591,17.838,1.6,1.2,1.9
49.318,-102.708,2.5,1.8,4.6
-67.5,-67.5,0,0,0
59.318,-157.778,1.6,2.5,2.5
10.227,30.653,2.6,2.0,2.7
28.409,27.851,0,5.0,5.0
37.045,-97.536,3.0,2.1,5.0
3.409,-72.727,2.6,0.8,5.0
67.955,-148.591,2.3,1.5,1.6
7.045,21.271,1.6,1.0,4.9
59.773,60.0,2.3,2.5,3.4
58.864,53.561,1.6,1.8,3.8
43.409,93.125,1.6,1.5,5.0
-86.136,-159.623,0,0,0
68.864,-70.49,0,2.3,5.0
17.955,15.974,1.6,5.0,5.0
32.045,-108.75,1.0,2.7,5.0
42.5,99.385,1.0,1.9,2.8
1.591,43.354,3.9,1.6,1.7
25.682,110.517,4.7,1.3,5.0
-29.318,-59.827,3.3,1.1,4.0
-7.5,-62.897,0,0.7,1.5
-12.5,142.839,1.6,1.4,5.0
31.136,120.088,3.9,1.6,5.0
-6.136,-43.574,2.5,1.3,2.3
72.955,85.751,0,2.1,0.5
48.864,126.897,3.0,3.2,5.0
38.409,100.129,2.8,2.0,5.0
-42.5,146.154,0,0.7,0
31.136,8.218,1.0,3.3,5.0
27.045,-12.475,1.0,2.6,5.0
-37.045,-71.374,2.6,0.9,3.8
3.864,25.455,1.0,1.0,0.9
-35.682,139.193,2.5,0.9,3.6
26.136,97.079,2.6,1.0,1.3
47.045,-67.542,2.6,1.5,4.5
-14.773,19.009,2.9,1.9,2.1
-75.227,49.901,0,0,0
14.773,47.171,2.8,1.5,5.0
-34.773,140.245,2.3,1.2,1.3
-25.682,-67.72,1.6,1.4,5.0
-71.136,14.063,0,0,0
-74.318,55.514,0,0,0
-13.864,-40.208,2.8,1.2,5.0
47.955,118.305,1.6,1.6,2.6
-76.591,-140.87,0,0,0
-11.591,20.154,2.5,1.2,1.9
61.136,121.723,2.0,2.7,3.3
57.955,-122.708,0,2.7,1.4
51.591,-66.815,0,1.3,5.0
23.864,68.926,3.4,3.7,1.8
-18.409,-62.869,3.4,0.8,4.0
-14.773,-40.6,2.9,1.4,4.2
57.5,87.887,2.0,2.1,2.8
36.591,68.1,4.1,2.7,4.1
-26.591,133.286,1.6,2.9,5.0
58.409,72.692,2.0,3.1,5.0
-27.955,127.104,0,1.7,2.3
-30.227,20.234,1.6,2.3,5.0
-7.5,-44.142,2.8,1.4,3.2
-78.409,-1.132,0,0,0
-73.409,122.907,0,0,0
25.227,105.794,3.8,1.1,5.0
4.773,9.785,1.6,1.2,3.6
50.682,-95.547,2.0,2.7,2.9
-54.773,-67.598,0,1.4,0.5
26.136,88.989,5.0,0.9,3.6
-23.409,-54.396,2.0,1.4,5.0
44.773,130.124,3.1,2.9,5.0
-83.409,-69.231,0,0,0
-13.864,132.312,3.0,1.9,2.9
35.682,-97.826,3.7,2.4,5.0
-84.318,-56.962,0,0,0
37.5,102.162,2.5,1.2,5.0
-20.227,19.839,2.3,4.3,1.7
43.409,-104.375,2.0,2.6,5.0
45.227,76.315,1.6,3.1,5.0
60.682,-102.99,0,2.4,5.0
-22.045,-46.286,3.7,0.9,5.0
69.318,136.286,1.0,2.9,2.8
7.045,39.111,2.9,1.4,1.1
21.591,93.659,3.6,0.8,3.6
-4.318,-43.464,2.5,1.3,5.0
72.045,53.633,0,2.1,3.6
60.682,146.598,1.0,2.1,0.7
17.045,54.617,1.6,1.9,2.6
3.864,41.364,3.1,2.3,1.4
-24.773,131.0,0,3.2,5.0
-26.591,-67.786,1.0,1.6,0
-73.864,-63.818,0,0,0
-12.5,-59.69,0,0.7,0.6
-31.136,29.956,3.1,1.0,5.0
55.682,-93.826,0,2.0,5.0
37.045,89.573,0,1.4,5.0
57.045,121.667,2.0,2.6,2.9
-1.591,-63.329,0,0.8,0.3
12.5,17.419,2.8,2.1,3.8
-77.955,-15.181,0,0,0
42.955,-120.516,2.0,2.5,4.5
16.136,35.433,3.2,2.5,4.7
62.045,65.806,1.6,2.8,2.7
-18.409,16.494,2.6,3.3,1.6
-7.5,-70.673,2.6,0.9,1.2
32.955,-1.622,2.0,2.7,1.4
52.955,76.067,0,1.3,4.3
77.5,-54.419,,,
43.864,131.538,3.5,2.3,2.6
-2.955,104.091,3.7,1.4,2.4
-2.045,-52.888,1.6,1.4,1.0
16.136,12.756,2.8,4.4,5.0
31.591,100.118,3.1,1.2,5.0
37.955,79.936,2.6,1.9,5.0
12.5,3.948,3.4,2.6,3.0
17.045,47.493,2.5,2.7,2.8
48.864,32.414,2.0,1.5,4.0
-22.045,32.082,3.3,1.8,3.5
54.318,70.367,0,1.2,5.0
33.864,-83.308,3.7,1.3,5.0
62.5,31.475,1.0,2.8,5.0
50.227,37.559,3.1,1.5,4.7
-15.227,-41.647,2.9,1.4,4.2
39.318,95.57,2.0,1.4,5.0
7.5,12.579,2.3,1.3,2.4
-74.318,-87.477,0,0,0
-17.045,-43.694,3.1,1.5,5.0
18.864,32.357,2.6,5.0,2.9
31.591,-94.793,3.9,1.3,5.0
-25.682,18.378,1.0,2.7,5.0
34.318,-89.313,3.8,0.9,5.0
16.136,-22.677,0,0,0
52.955,79.079,0,1.4,5.0
26.136,25.281,0,3.6,5.0
67.045,94.951,1.0,1.5,5.0
-27.5,146.761,2.9,2.8,5.0
58.409,32.019,1.6,2.0,3.2
53.409,123.679,1.6,1.8,5.0
73.409,97.533,0,2.5,0.8
10.227,-12.676,1.6,0.9,4.2
22.955,92.339,4.2,0.9,3.7
-11.591,15.985,1.6,1.5,5.0
-14.773,24.172,2.9,1.8,2.1
-5.682,-50.418,2.3,1.1,1.5
1.591,23.38,2.0,0.9,2.6
59.773,131.278,2.5,4.0,3.8
51.591,93.834,2.5,1.7,2.7
32.045,69.107,3.6,3.0,5.0
65.682,-52.294,,,
31.136,119.028,3.9,1.6,5.0
-5.682,21.217,2.0,0.9,4.5
-75.682,-66.122,0,0,0
0.227,-74.678,3.0,1.0,1.8
27.955,-106.562,2.6,2.7,5.0
-2.045,-54.25,1.6,1.2,0.1
21.136,26.27,1.6,5.0,5.0
-18.864,30.919,2.5,2.5,3.2
-9.773,-43.274,3.0,1.2,4.9
17.5,44.941,2.5,1.4,3.1
29.773,93.788,2.0,1.2,4.4
-9.773,-64.45,1.0,0.9,1.4
45.227,-71.807,3.0,1.6,4.4
57.955,-66.271,0,1.2,3.4
38.409,-8.103,2.0,1.2,5.0
51.591,79.229,0,1.5,4.8
-24.318,114.274,2.3,2.5,2.4
45.682,25.343,3.7,2.5,4.4
55.682,97.047,2.3,3.2,4.8
62.955,46.371,1.0,1.8,5.0
56.591,93.501,2.0,3.2,2.8
31.136,78.733,4.2,1.5,4.1
35.682,37.453,1.0,3.7,5.0
-37.5,-61.526,2.6,1.2,5.0
28.409,-1.547,2.0,5.0,5.0
56.591,-72.082,0,1.3,5.0
-8.864,-140.051,0,0,0
40.682,-78.339,3.9,1.4,5.0
-11.591,40.077,1.0,0.6,5.0
-7.955,-41.221,3.2,1.3,4.3
22.955,45.062,2.0,2.4,4.7
7.5,-3.431,3.3,1.3,1.5
79.773,-29.362,,,
68.864,-40.28,,,
35.227,-93.889,4.1,1.2,4.3
0.227,-54.25,2.0,1.0,0
12.045,104.845,4.1,0.9,1.9
38.409,54.984,0,1.8,5.0
-30.227,122.19,1.0,1.8,4.4
43.864,-105.105,2.0,2.6,5.0
47.955,0.339,2.5,1.8,5.0
-3.409,27.727,1.0,1.2,5.0
47.045,-73.53,1.0,1.2,5.0
-39.318,-68.599,0,2.6,1.3
15.682,45.707,2.3,1.2,5.0
-10.682,-42.0,3.0,1.2,4.9
14.318,101.352,3.3,1.0,2.2
68.409,173.836,0,2.5,5.0
-15.682,28.743,3.0,2.2,0.8
77.045,-60.674,,,
52.955,-103.18,2.3,2.3,1.6
-7.045,110.47,3.8,0.7,5.0
44.318,142.606,2.0,1.1,5.0
42.5,79.077,1.0,1.9,2.3
39.773,85.574,2.5,1.2,5.0
41.136,75.075,2.6,2.1,5.0
-24.318,17.676,2.0,2.7,4.8
4.773,-58.028,2.8,1.2,3.2
-32.955,149.189,3.4,1.3,5.0
32.5,89.058,0,1.2,5.0
-27.045,-65.431,3.3,1.3,3.6
50.227,-73.701,1.0,1.2,5.0
-74.318,156.449,0,0,0
53.409,-68.118,0,1.4,5.0
-77.5,106.744,0,0,0
27.5,15.341,0,4.5,5.0
-74.318,85.794,0,0,0
37.045,136.777,3.0,0.3,4.7
49.773,-126.563,1.0,0.4,3.1
47.5,68.507,0,4.4,5.0
75.682,-113.878,0,1.7,5.0
36.591,-107.096,1.0,2.3,3.0
-85.227,-5.455,0,0,0
62.955,15.457,1.0,2.4,3.9
39.773,-120.984,3.0,1.3,4.6
-19.773,-63.373,3.6,0.6,2.9
-12.045,23.196,2.3,1.1,2.0
47.955,1.695,2.0,1.9,5.0
-21.591,17.073,2.6,3.5,5.0
-20.227,-41.129,3.6,1.4,5.0
20.682,-13.585,1.6,4.5,5.0
12.955,19.793,3.0,3.1,5.0
-22.045,45.796,2.9,1.2,5.0
-15.227,-58.588,2.3,1.2,5.0
-22.955,31.765,3.6,1.8,3.1
12.955,-11.876,2.0,2.0,2.1
-74.773,-15.577,0,0,0
29.318,-91.04,3.9,1.2,5.0
0.682,124.615,0,0,0
-1.136,120.53,2.6,0.2,2.8
35.682,-0.559,2.0,1.7,2.3
15.682,34.398,3.3,3.6,5.0
-27.955,-69.073,1.6,2.8,1.3
-28.409,124.298,0,1.7,3.5
55.227,91.593,2.3,2.2,2.8
-28.864,25.64,2.0,2.5,5.0
32.5,101.973,3.0,1.0,5.0
58.864,102.732,1.6,2.9,1.3
22.045,-103.102,2.6,1.6,2.2
0.682,23.834,1.6,0.9,2.5
-12.5,142.374,1.6,1.4,5.0
59.318,-131.111,0,1.6,5.0
49.773,53.438,2.3,3.4,5.0
48.409,-79.583,1.0,1.8,5.0
-4.773,38.913,2.6,0,2.0
4.773,9.33,1.0,1.7,1.5
37.045,-121.422,2.9,1.6,5.0
-68.409,82.603,0,0,0
-26.591,-51.537,3.5,1.0,4.2
39.318,75.049,2.8,2.1,5.0
48.409,82.998,1.0,2.5,5.0
20.227,8.226,1.6,5.0,3.2
-79.773,-44.681,0,0,0
-14.773,21.825,2.8,1.8,1.3
-22.5,119.1,3.1,2.8,3.3
-4.773,141.77,2.6,1.4,4.8
44.318,119.789,3.2,1.9,5.0
47.045,-94.824,2.8,2.1,5.0
8.409,-68.102,3.1,1.4,1.6
-21.591,33.659,3.3,1.5,2.3
-20.682,137.79,2.5,3.7,5.0
11.591,4.865,3.0,1.6,2.8
22.955,-10.588,1.0,5.0,5.0
-68.409,144.247,0,0,0
57.5,-113.239,0,1.9,2.9
23.864,95.702,3.2,0.9,3.9
47.5,48.358,2.0,3.2,5.0
50.227,128.976,1.0,3.2,3.8
-69.773,106.423,0,0,0
52.955,130.293,1.6,1.7,3.3
-12.955,30.97,2.0,2.0,0.7
20.227,0.0,1.6,3.6,5.0
49.318,-90.174,0,1.5,4.8
-0.682,-74.224,2.3,0.6,2.1
17.045,-5.224,2.3,3.9,5.0
37.045,-4.265,1.0,1.2,3.5
37.045,-95.261,3.9,1.3,5.0
-71.591,135.538,0,0,0
15.227,-84.471,3.1,1.2,2.3
-11.136,39.332,2.5,1.1,1.4
-12.045,-39.897,2.6,1.2,3.8
-29.318,-50.983,3.4,1.2,5.0
53.409,84.101,2.5,2.2,1.9
-15.227,126.824,0,1.8,1.8
51.136,69.398,0,1.7,5.0
7.5,99.492,3.7,0.9,2.2
16.136,44.409,3.0,1.3,5.0
22.5,22.838,0,5.0,5.0
56.136,-64.344,0,1.2,1.1
54.318,19.827,0,1.4,1.8
47.045,-124.104,0,0,0
49.773,-77.344,1.6,1.2,5.0
31.136,107.364,4.0,1.9,5.0
51.591,74.118,0,1.9,5.0
-18.864,-59.201,2.5,0.7,0.8
49.318,52.573,2.3,3.4,5.0
-20.227,-62.903,3.2,0.5,2.3
-22.5,-48.868,4.0,1.1,5.0
25.227,84.234,4.2,1.3,4.4
-0.682,-55.612,2.3,1.0,0
-84.773,175.0,0,0,0
58.409,-100.385,0,2.0,2.8
21.136,44.27,1.6,2.1,5.0
52.955,-109.958,2.0,1.9,5.0
-87.045,-92.195,0,0,0
-1.136,37.453,3.9,1.7,1.9
-13.409,-71.813,3.8,1.4,2.8
52.955,54.226,2.0,2.1,3.6
57.5,89.577,2.3,2.3,2.7
24.773,40.0,2.0,2.6,5.0
64.318,47.093,1.0,1.7,3.7
36.136,-96.88,3.7,2.4,5.0
36.136,9.828,3.0,2.4,5.0
57.045,-125.0,1.0,2.0,3.8
57.045,-71.667,0,1.3,5.0
-85.682,72.0,0,0,0
25.682,79.804,3.8,1.5,5.0
36.591,48.32,3.8,2.0,5.0
55.682,39.866,2.6,2.2,3.8
29.773,3.396,2.3,5.0,5.0
34.318,116.794,3.7,2.8,5.0
-26.136,139.045,2.5,2.6,5.0
28.864,94.014,2.0,1.2,4.4
67.5,166.974,0,3.8,5.0
-10.227,-63.38,1.0,0.7,2.1
-66.591,137.714,0,0,0
38.864,37.282,2.8,2.5,5.0
61.591,52.997,1.6,1.6,3.7
40.227,104.554,1.6,1.0,5.0
61.591,166.631,0,2.5,1.6
-27.955,22.853,1.6,2.6,5.0
5.682,17.567,2.5,1.0,5.0
10.227,-1.152,3.1,1.4,3.4
31.591,-6.391,2.6,2.9,5.0
-16.591,-62.053,3.6,0.6,2.9
14.318,79.818,3.7,1.1,5.0
52.955,15.816,2.9,2.1,2.5
58.864,89.561,2.5,2.6,5.0
37.955,-89.137,4.2,1.3,5.0
15.227,27.529,2.0,3.2,5.0
18.864,51.052,2.5,3.2,2.1
53.864,46.154,2.6,2.0,3.9
48.409,-2.391,1.0,0.6,5.0
-5.227,-61.063,0,0.7,1.3
-80.227,52.0,0,0,0
-81.136,-20.656,0,0,0
-37.045,140.758,1.0,0.8,4.3
-19.773,13.253,0,3.8,0.5
-44.318,-67.817,0,2.2,5.0
-80.682,-129.375,0,0,0
52.5,-117.391,1.6,2.3,0.5
68.409,75.205,0,2.0,5.0
10.227,-73.06,3.3,1.4,3.4
44.318,11.408,2.9,1.2,3.8
30.682,37.478,1.0,4.7,1.3
7.5,22.643,1.6,1.0,3.6
34.773,77.301,2.9,1.9,3.1
14.773,6.336,3.4,5.0,5.0
41.136,120.905,2.6,1.6,5.0
-19.773,31.084,2.9,2.0,2.9
13.409,43.368,2.6,2.3,5.0
42.045,-8.862,1.6,0.9,5.0
55.227,42.212,2.5,2.1,3.5
47.045,128.096,3.0,3.1,5.0
48.409,63.188,0,2.9,5.0
13.864,4.208,3.7,2.7,1.7
46.136,111.273,0,1.8,5.0
24.318,103.32,3.8,1.1,5.0
38.409,107.653,1.6,2.2,5.0
69.318,150.429,0,3.8,3.6
53.864,100.769,2.6,2.5,5.0
12.045,26.907,2.6,4.5,5.0
42.5,129.538,3.3,2.1,4.1
68.409,-53.014,,,
43.864,6.294,3.6,1.2,3.9
47.045,-105.471,1.6,2.7,2.0
67.045,-87.961,0,1.2,5.0
45.227,36.386,1.0,0,3.5
67.955,130.47,2.0,2.1,4.5
-2.955,-59.545,0,1.0,0.9
40.227,98.02,2.0,1.1,5.0
32.5,74.529,4.3,2.2,3.7
-4.773,138.584,1.0,0.5,1.8
66.591,142.286,0,2.0,2.0
5.682,32.624,2.9,1.8,1.5
30.227,43.358,0,2.9,5.0
-77.5,133.953,0,0,0
27.955,75.235,4.1,3.0,3.3
48.409,47.476,1.6,2.7,5.0
53.864,56.923,2.3,2.2,3.3
28.864,-81.065,3.5,1.2,4.7
8.409,11.236,2.6,1.4,3.1
11.136,18.509,3.1,2.0,1.9
-72.5,118.243,0,0,0
31.136,85.626,0,1.0,5.0
74.318,-47.103,,,
63.864,-124.298,0,2.6,2.9
52.045,71.557,0,1.7,5.0
-15.682,127.696,1.0,1.9,5.0
54.773,105.328,2.0,2.3,2.9
52.045,-113.607,2.0,2.4,2.0
27.045,54.738,2.9,2.0,5.0
34.318,-77.771,2.6,0.9,1.6
4.318,117.193,1.0,2.1,2.0
62.045,140.323,1.6,2.2,5.0
26.136,90.506,5.0,0.9,3.6
23.409,80.604,4.1,1.2,2.9
25.682,18.881,0,5.0,5.0
27.5,101.761,3.3,1.4,5.0
23.864,3.967,1.0,5.0,5.0
51.136,78.795,0,2.3,2.7
11.136,122.159,3.4,0,4.7
28.409,75.817,3.3,3.2,5.0
41.136,114.271,0,2.3,5.0
22.955,51.956,1.6,3.5,0.8
23.409,52.418,1.6,3.5,0.8
72.5,-112.218,0,2.7,5.0
14.318,74.668,3.4,0.8,2.1
-68.864,56.643,0,0,0
-7.045,107.268,3.7,1.5,4.5
62.955,13.463,1.0,2.4,3.9
-17.045,-45.594,3.2,1.2,5.0
65.682,-130.459,0,3.3,3.1
35.227,75.556,2.3,1.5,2.4
45.227,126.547,3.2,3.0,5.0
48.409,60.455,0,3.5,5.0
14.318,36.281,3.2,2.5,4.7
-7.045,-41.855,3.2,1.3,4.3
-81.136,-76.721,0,0,0
16.591,33.158,3.5,4.9,2.9
22.955,32.257,2.6,5.0,2.9
67.045,48.35,0,1.7,5.0
43.864,110.769,0,1.4,5.0
74.318,107.664,0,2.0,1.6
28.864,52.058,3.3,4.0,5.0
7.955,-11.908,2.3,0.9,2.7
64.773,55.385,0,1.5,1.6
-17.045,129.657,2.5,2.3,2.0
10.227,26.504,2.5,2.3,2.9
49.318,35.861,2.5,1.4,4.1
-26.591,121.608,0,2.0,5.0
-17.955,-50.781,2.0,0.8,5.0
66.136,119.439,1.6,3.0,2.1
66.136,-172.15,0,3.0,5.0
31.136,98.351,3.1,1.1,5.0
-12.5,-42.039,2.8,1.1,5.0
52.5,103.975,1.6,2.6,0.9
-30.227,26.54,3.3,2.3,5.0
50.227,84.331,1.6,2.2,4.1
12.955,-83.596,3.3,1.1,2.0
37.5,-98.156,3.0,2.1,5.0
54.773,79.389,2.0,1.7,2.2
0.682,36.999,3.4,2.1,2.5
27.045,61.867,3.2,2.2,5.0
17.5,-93.448,4.0,0.9,3.3
36.591,-4.804,1.0,0.9,3.6
-22.955,115.978,3.0,2.6,2.8
10.682,41.538,3.7,1.9,5.0
-11.136,-65.707,3.2,0.9,1.8
-25.227,44.624,1.6,0,5.0
21.136,77.351,4.0,1.9,4.2
18.409,121.195,4.1,0,5.0
-79.773,77.872,0,0,0
7.5,49.174,0,1.5,5.0
-14.773,-55.15,1.0,1.2,5.0
-17.5,145.76,2.9,1.1,0.9
49.773,105.469,1.6,1.6,2.1
0.682,110.088,1.0,0.8,3.3
26.136,64.719,2.8,2.1,4.0
-21.136,-66.162,2.9,4.1,5.0
-6.591,-69.442,1.0,0.8,0.9
26.591,-6.855,1.6,5.0,5.0
51.591,23.732,3.1,2.1,2.3
-69.773,123.504,0,0,0
24.318,67.469,3.7,2.7,3.2
43.864,-123.986,2.5,0,5.0
-77.045,62.697,0,0,0
28.409,109.341,4.3,1.2,5.0
41.136,15.98,1.0,1.0,5.0
50.227,68.031,0,3.0,4.3
33.409,-110.937,1.0,1.9,2.6
47.045,-88.835,1.0,1.7,5.0
18.409,-12.191,2.0,3.4,5.0
46.136,134.182,3.2,2.0,3.4
51.136,-78.795,1.6,1.2,5.0
-70.227,40.299,0,0,0
44.318,12.042,2.3,0.6,2.5
-2.5,-52.434,1.6,1.4,0.6
36.136,-81.154,3.5,1.2,5.0
54.773,40.873,2.3,1.9,3.4
-17.045,33.245,3.0,2.0,3.8
7.955,21.985,1.6,1.0,3.6
46.136,-96.873,2.8,1.7,1.8
19.773,-155.904,,,
76.136,-36.0,,,
43.864,27.063,3.6,1.6,3.5
32.955,45.405,2.6,1.9,5.0
-34.318,148.672,3.1,1.3,4.5
69.318,156.857,0,5.0,1.8
-72.5,91.13,0,0,0
-9.773,-50.639,2.6,0.8,3.2
9.773,46.496,2.0,1.5,5.0
-1.591,-70.139,1.6,0.5,1.6
-11.591,36.371,2.0,1.3,1.5
-7.5,36.366,3.1,1.4,0.9
35.227,42.778,2.0,3.2,5.0
24.773,-14.0,0,5.0,5.0
47.045,78.189,1.0,2.9,5.0
44.318,67.183,2.3,3.0,3.3
